ID,IsSoftwareDev,Age,Gender,BootcampName,BootcampFinish,BootcampLoan,BootcampRecommend,HoursLearning,MonthsProgramming,CityPopulation,CodeEvents,PodcastsListen,ResourcesUse,SchoolDegree
8603c321ca9848b3981cd53454047f00,0,28,female,Other,1,1,0,40,2,>1 million,1,1,3,Bachelor's and Higher
85f20b1f93a1c8c2b521abe300dbb49b,1,26,male,Other,1,0,0,5,6,"100,000 - 1 million",1,0,2,Bachelor's and Higher
85d51ceda4eb1abb3c192246818d706c,1,28,male,Other,1,0,1,5,36,"100,000 - 1 million",1,2,5,Less than Bachelor's
85c6436e2a9eaf628afbf7e01570fee8,0,29,male,Turing,0,0,1,65,6,"100,000 - 1 million",2,1,4,Bachelor's and Higher
85ab6f4aec413215097fa22171ed907f,1,33,male,Other,1,0,1,10,0,"100,000 - 1 million",4,1,5,Bachelor's and Higher
85aa64f62af408ad1c6b7266f8548eb9,1,32,male,Other,1,0,1,20,24,"<100,000",1,0,3,Less than Bachelor's
852c6fbc50aaa413e01d2a4d76e6f2d4,1,42,male,General Assembly,1,0,1,10,30,>1 million,2,3,4,Bachelor's and Higher
850cfc7646de4206ca8641e013764ccf,0,29,male,Flatiron School,0,1,1,40,5,>1 million,4,2,10,Bachelor's and Higher
84f988046f1ae129a5020c2d8e00cf24,1,29,male,Other,1,0,1,10,18,"<100,000",1,2,5,Bachelor's and Higher
84a988f7bdee1460fd16553749caa4b5,0,44,female,The Iron Yard,1,1,1,10,16,>1 million,3,0,3,Less than Bachelor's
848d98831f69a7c79eb52d39d5889764,1,31,male,Other,0,0,1,14,14,"<100,000",0,0,2,Bachelor's and Higher
846200cf73def06178296c32adc6e191,0,,,Other,0,0,0,20,6,,1,0,1,
8446904d897dc9bb8c45b5de436680f2,0,39,male,Other,0,0,1,8,2,"100,000 - 1 million",0,0,1,Less than Bachelor's
84360a019af861067645ba165c0dcbde,0,34,male,Other,1,0,0,60,11,>1 million,3,1,1,Bachelor's and Higher
83d34f968a01c5f7be8eedfc5c3b63fd,1,23,female,General Assembly,1,0,1,45,14,>1 million,3,0,2,Bachelor's and Higher
83cbb893d86c6187939b20317724d2e1,1,24,male,Flatiron School,0,0,1,10,24,>1 million,1,0,3,Less than Bachelor's
83c74de265168c24ea5440121a5fbe92,0,30,male,Other,0,1,1,20,3,"<100,000",1,0,2,Bachelor's and Higher
83a0ac4564154cc6ba54e5ec0f472adc,1,,,Other,0,0,1,10,20,,1,0,1,
838d280c3322f50a627d4294dd0e9df0,0,21,male,Other,1,1,1,20,6,"100,000 - 1 million",4,1,3,Bachelor's and Higher
83513015bb2bf00d8cd7b5ff94872b56,0,31,male,Other,1,0,1,30,6,>1 million,2,0,2,Bachelor's and Higher
825475bcaec14058c84901538b7c8555,0,36,male,General Assembly,1,1,1,30,3,"<100,000",0,2,7,Less than Bachelor's
81fa011e104dfef8caecbc8532a134b4,0,,,Other,1,0,0,25,8,,3,0,4,
81eb7a93b668ec722dcf5f246f7b1166,1,36,female,Other,1,0,1,10,18,"100,000 - 1 million",1,0,2,Bachelor's and Higher
81e37437809551c4052ad7e94c3e176b,1,27,male,Other,1,0,1,,36,"100,000 - 1 million",1,0,4,Bachelor's and Higher
817a3aafea1b81a0cab87aa40851b6b0,0,,,Other,0,0,1,28,12,,2,1,3,
8070ed320ef2774d64a50fb0911bdbf4,1,,,Other,1,1,0,,36,,8,4,11,
803ef6c6ba8a916f62fbb9e5c0349ea7,0,,,App Academy,1,0,1,10,9,,3,0,2,
800a124a1e7af46fbe16ee2b4652d932,1,29,female,Other,1,0,1,5,22,>1 million,6,0,4,Less than Bachelor's
7ff14af7871ef8be7440414095500a23,0,26,female,Other,0,0,1,15,3,>1 million,0,0,6,Bachelor's and Higher
7efa13fb1d9ca9e0905bc7c7accf6a46,0,29,female,Other,1,0,1,30,9,>1 million,1,1,4,Bachelor's and Higher
7ea27561e7f30fb8cdf8bc8e5a4c54f6,0,31,male,Flatiron School,0,0,1,25,3,>1 million,0,0,1,Bachelor's and Higher
7de450762669258e1ea0932b62c79b50,0,37,female,Other,1,1,1,60,6,>1 million,0,0,5,Less than Bachelor's
7d955bc35083ffcbf590f3f7db024441,0,41,male,Other,1,1,1,60,12,>1 million,1,0,4,Less than Bachelor's
7d85ee15f332455a71a9dbbe92427823,1,23,male,Other,0,0,1,30,6,"100,000 - 1 million",1,0,1,
7d64dfdc22bce88b5e304321832e1d28,0,33,male,Flatiron School,0,0,1,60,8,"<100,000",0,4,5,Less than Bachelor's
7d622f38049b787934ce20ddf4b78453,1,57,female,General Assembly,1,0,1,2,17,>1 million,3,0,4,Less than Bachelor's
7d08939d7d491a5e67ae72a0781a6556,0,40,male,Other,1,1,0,10,18,"<100,000",1,2,2,Bachelor's and Higher
7bf1e029584b1681b530d54f58050a36,0,27,,Hack Reactor,0,1,1,70,9,"100,000 - 1 million",0,0,5,Less than Bachelor's
7ada3eda2e389502dd2a6c93a6572218,1,25,male,App Academy,1,0,1,99,9,"100,000 - 1 million",2,0,4,Bachelor's and Higher
7a5372410cebcac2ac1d21ca22588b9d,1,28,female,General Assembly,1,0,1,20,6,"<100,000",1,0,1,Bachelor's and Higher
7a07a90620d7ce4b15283ca52311acc0,1,25,male,Other,1,1,1,20,6,>1 million,3,0,4,Bachelor's and Higher
79e44a306e7768967ff8324a9c9f205c,0,27,male,Other,0,0,1,20,24,"<100,000",2,1,2,Less than Bachelor's
79ad3f846fd33aba68570eac98af8fad,1,30,female,Hack Reactor,1,0,0,10,30,"100,000 - 1 million",1,1,4,Bachelor's and Higher
79a0707384f5783b81904fc05706d07f,1,33,female,General Assembly,1,0,1,6,36,"100,000 - 1 million",2,0,2,Bachelor's and Higher
796acef5351d8a0af1a9a1f2128c625c,1,27,male,Other,0,0,0,8,36,>1 million,3,1,11,Bachelor's and Higher
795f1d63bd806f0286c4c077d9c79f49,1,25,male,Other,1,0,0,,5,>1 million,0,1,1,Bachelor's and Higher
79443703c3fe5015490be9e6ae6cc931,1,,female,Other,1,0,0,40,18,"100,000 - 1 million",5,0,6,Bachelor's and Higher
7847456c17cd011f8f8dd099a5dfa1e4,1,30,male,Other,1,0,0,10,24,"100,000 - 1 million",0,0,2,Bachelor's and Higher
77af73554ccdf716e58ae71668e62bb0,1,26,male,Other,1,0,1,40,4,>1 million,1,0,5,Bachelor's and Higher
77a6949fe3cacdf9cfe0c3a779813536,1,31,female,Hackbright Academy,1,0,1,10,12,>1 million,0,0,2,Bachelor's and Higher
7798397743689f1bc48ccef695fb347e,1,26,female,General Assembly,1,0,1,5,30,"100,000 - 1 million",3,0,3,Bachelor's and Higher
771a427c1f5f593e4a9cb21a23b261d9,0,31,female,Other,1,1,1,40,10,"100,000 - 1 million",4,2,3,Bachelor's and Higher
76d556cd3729709dbdd382d3f5d05583,0,36,female,Turing,0,1,1,60,10,>1 million,1,0,4,Bachelor's and Higher
76888c11b41d6a0cc3a82d7d2133771b,1,33,female,Flatiron School,0,0,1,40,15,>1 million,5,2,5,Bachelor's and Higher
75fd59c7a3ab936b71443c20e8c5f96d,0,25,male,Other,1,0,0,50,10,"<100,000",1,1,8,Less than Bachelor's
75b37f1b5a7332b4fcea3d3003c55944,0,35,male,Other,1,1,0,25,4,>1 million,1,0,5,Bachelor's and Higher
7535c04eae0517d6ce4d934dba8a3448,0,52,female,Prime Digital Academy,0,0,1,40,6,"100,000 - 1 million",7,0,6,Less than Bachelor's
75237a7f620e5c79932e91acb17c5f19,1,26,male,Dev Bootcamp,1,0,1,5,25,"100,000 - 1 million",3,4,7,Bachelor's and Higher
7493ce9d9b0c6e5907482d7a1d81f42e,0,29,female,Other,0,0,1,40,12,"100,000 - 1 million",3,0,2,Bachelor's and Higher
74782314e1526af3728a7dee67b985a6,1,23,male,Other,1,0,1,40,12,,2,0,1,Bachelor's and Higher
73c2bb6f83dbe7eaf03c165298ef46cf,1,30,male,Other,1,1,1,5,8,"100,000 - 1 million",3,3,3,Bachelor's and Higher
7359f1cd87e6a65caebc5fc9a0dd0cac,1,38,male,Other,1,1,1,5,18,"100,000 - 1 million",2,0,4,Bachelor's and Higher
7340cf94b8f88f888388db6951e8fd31,1,,,Other,1,0,1,15,36,,1,0,4,
733760b67ae272a6d1b22c1c8ea2eaf2,1,28,male,Other,0,0,1,10,24,>1 million,4,0,7,Bachelor's and Higher
72772e66fa1e0960bd8b3233a55eeb5e,0,25,male,Other,0,0,1,15,4,"100,000 - 1 million",3,1,3,Bachelor's and Higher
71e408b8d972016658821c050ba25ff2,1,26,male,Other,1,1,1,4,6,>1 million,4,0,5,Less than Bachelor's
71da967673b251caeed9f93279095683,1,27,male,Flatiron School,1,0,1,5,8,>1 million,1,0,2,Bachelor's and Higher
71ab3485fac0623b7676530511763654,1,27,male,Other,1,1,1,40,18,"100,000 - 1 million",0,0,2,Bachelor's and Higher
714ca4687cc04e109b3c8a36aeb16407,0,33,female,Other,0,0,1,50,1,>1 million,0,0,2,Bachelor's and Higher
70fedf4808a9cf488da0b54937524ac9,0,28,female,Other,1,0,1,60,9,"100,000 - 1 million",4,1,5,Bachelor's and Higher
70bc6cd0f017a19cef2c39641a790364,0,47,male,Other,1,0,1,3,36,"<100,000",1,0,3,Bachelor's and Higher
708548e6d10e2441faf2f8f073cd6a4a,0,15,male,Other,0,0,1,21,2,"100,000 - 1 million",1,1,2,Less than Bachelor's
703f309020464967255eab97e4d725ea,0,41,female,Other,0,0,1,40,2,>1 million,1,0,1,Bachelor's and Higher
6fb624a275b394917049616d4397d902,1,32,male,Flatiron School,1,0,0,12,21,>1 million,2,1,5,Bachelor's and Higher
6fb19cf33987f16873378f21e14fd2ea,0,,,General Assembly,0,0,1,40,12,,2,0,2,
6fae1e923172532057ef1c4052ce1c50,0,41,male,Other,1,0,1,3,6,>1 million,2,0,2,Bachelor's and Higher
6fa50b2a8c0fea2d748dcd238ba9411e,0,23,female,Other,0,0,1,30,1,>1 million,0,0,2,Less than Bachelor's
6f9ec63cb55aa535aa34de7125e12587,0,,,Other,0,1,1,60,8,"<100,000",0,1,2,Bachelor's and Higher
6f08a6aced7a7213fe4361dd6d13e5b8,0,21,male,Other,0,1,0,20,12,>1 million,0,0,1,Bachelor's and Higher
6f067e1f30caa5da4f561613ab2e23d6,1,30,male,Other,1,1,0,10,12,"100,000 - 1 million",1,1,2,Less than Bachelor's
6e3222bb8087d36a7654402f401b364a,1,21,male,Other,0,0,1,50,12,>1 million,0,0,4,Less than Bachelor's
6d62d54199b3e44e089d1165b76ef2e1,1,25,male,General Assembly,0,0,0,8,24,"100,000 - 1 million",0,0,4,Less than Bachelor's
6ce79dba131d8781c84a0f9d05cf4207,1,31,male,Other,1,0,1,5,21,"100,000 - 1 million",2,2,2,Bachelor's and Higher
6c8384ddcb026449569756488a92d654,1,,,Other,1,1,1,70,36,,1,1,1,
6ba5dedd128edd2e34484c4573787902,1,27,male,App Academy,1,0,1,40,4,>1 million,0,0,2,Bachelor's and Higher
6b2f0ff3c91a8719d5cb1c1ed3f494cc,1,26,female,Other,1,0,1,5,21,"100,000 - 1 million",4,0,3,Bachelor's and Higher
6a643731365cabbf33a46015e12d1cac,1,,,Other,1,1,1,40,24,,0,0,4,
6921d7ae087375892b101e48cbacb10b,1,26,female,General Assembly,1,0,0,20,11,>1 million,2,1,4,Bachelor's and Higher
6912f0e990e21024da6a6d3bf0055f28,0,25,male,Other,0,0,1,70,6,>1 million,2,4,4,Bachelor's and Higher
68f7140b2367c20e942c5a40cbe14d5c,0,47,female,Other,1,1,0,5,26,"100,000 - 1 million",5,0,4,Bachelor's and Higher
68a35e9321aa05016b47170d5d608eae,1,25,male,Other,0,1,1,20,24,"100,000 - 1 million",1,2,2,Bachelor's and Higher
683b99d565bc7586240369333053c0e6,1,29,female,Other,1,0,1,25,12,"100,000 - 1 million",3,1,2,Bachelor's and Higher
67fb33938cc467ef6edb8f6646e8d430,1,28,male,Prime Digital Academy,1,0,1,45,10,"100,000 - 1 million",1,0,5,Bachelor's and Higher
67af866daf2bda40caa0e85a78ef0a12,0,34,female,Hack Reactor,1,0,1,60,6,"100,000 - 1 million",1,2,4,Bachelor's and Higher
675bd00c953ffd27f8f1621049ca8767,0,30,male,Flatiron School,0,0,1,60,3,"100,000 - 1 million",1,0,1,Bachelor's and Higher
669981c51b5d8d962a098bc806537061,0,,,Hack Reactor,1,0,1,15,11,,5,1,7,
666c3cb4ef483784c82a3484d8a77f08,0,27,male,Other,0,0,1,40,12,>1 million,3,1,3,Bachelor's and Higher
65ffa11b5bc0d9b1e9515008a2c4499d,1,35,female,App Academy,1,0,1,4,24,>1 million,2,0,3,Less than Bachelor's
65fd65b62c079103e0c963602202b079,0,52,male,General Assembly,1,0,0,30,1,"100,000 - 1 million",0,0,2,Bachelor's and Higher
656e22650ed584200aa4a4debda6d920,1,,,Other,1,1,1,25,12,,6,2,4,
64f8f2170d1789678110001b626ae2ac,0,28,male,Other,1,0,0,90,6,"100,000 - 1 million",2,1,3,Less than Bachelor's
64a9ff1f98885074590ff4342b478dc7,1,,,Other,1,1,1,,5,,1,1,1,
63f62d9e1b9a52e09d32a5bbed5f53ef,0,,,Flatiron School,1,0,1,10,6,,0,0,1,
63e2d24744286260e73b0d106f914705,0,49,male,Dev Bootcamp,1,1,0,25,24,>1 million,1,0,4,Bachelor's and Higher
63e1a49a506d268c580c439ec5084a2f,0,24,female,Other,1,1,1,30,8,>1 million,5,0,6,Less than Bachelor's
6396f089cc98b1a2b934bd259f68d55e,0,31,male,Other,0,0,1,12,3,"<100,000",2,0,2,Less than Bachelor's
638026be2bcc73b938aa7361d49a115d,1,36,male,Dev Bootcamp,1,0,1,40,19,>1 million,4,1,3,Bachelor's and Higher
636836fa8468510cd84a62c4f5fda3ed,1,24,male,Other,1,0,1,7,20,"<100,000",3,0,8,Bachelor's and Higher
62d8dfa91944df7dc2095ea1115ff298,1,31,male,The Iron Yard,1,1,0,10,12,"100,000 - 1 million",1,0,2,Less than Bachelor's
62cf254ec34e0b2ed3f2c25b04e75329,0,,female,Other,0,0,1,4,36,>1 million,0,0,1,Bachelor's and Higher
62c1f33ff741faecd4877f1e0a1bef9d,1,35,male,Other,1,0,0,10,36,>1 million,3,0,3,Less than Bachelor's
62be4c661672c7ed38dd7ec60f48b6ff,0,33,male,Other,1,0,0,21,7,"100,000 - 1 million",2,2,2,Bachelor's and Higher
62be144cd34f8103cf364804e769816a,0,28,male,Other,0,0,1,60,13,>1 million,2,0,2,Bachelor's and Higher
6288fd01902441ca2e2546ca2c40c9cb,0,28,male,App Academy,1,0,1,15,7,>1 million,0,0,1,Bachelor's and Higher
622261f39702866dc78c80f64372493b,1,,,General Assembly,1,1,1,10,24,,1,0,3,
62221496ebc920816da90ce806c7c045,0,33,male,Other,1,1,0,10,18,"<100,000",1,0,1,Bachelor's and Higher
62205cda7eb6f5521ca886a554dbda0a,1,27,female,Other,1,1,1,10,5,"100,000 - 1 million",0,0,5,Bachelor's and Higher
618699b026721cf7b9ab5dbb7d9c5450,0,49,male,The Iron Yard,0,1,1,40,2,>1 million,2,0,2,Bachelor's and Higher
616c5f0f6ebd6ca69c585cfb0ea2ebab,1,34,female,Hackbright Academy,1,0,1,,18,"100,000 - 1 million",4,0,4,Bachelor's and Higher
616424fef6dbb495583c67b0e051b153,1,34,male,Other,0,1,1,20,2,"100,000 - 1 million",2,1,2,Less than Bachelor's
615e7fac6fa637ae7823fc03cba1d0f3,1,,,Other,1,0,0,35,10,,2,2,2,
6149dad05f660b4772085a03d23157c9,1,25,male,Other,1,0,1,5,13,"<100,000",0,0,5,Bachelor's and Higher
613daac60bf6e808a7fb112edb080dfd,0,52,female,Other,1,0,1,30,6,"100,000 - 1 million",1,0,4,Bachelor's and Higher
600fffd8f831032235ca0a7c808df1b9,1,38,female,Other,1,1,0,10,9,>1 million,6,0,4,Bachelor's and Higher
5feb3686cac4062848fb539d18d265e6,1,46,male,Hack Reactor,1,0,1,10,36,>1 million,2,0,5,Bachelor's and Higher
5fe0b42e40c8766927286e98388d4f4b,0,40,female,Prime Digital Academy,0,1,1,8,1,"100,000 - 1 million",0,0,2,Bachelor's and Higher
5fbff0ca3482b305fec2f124e6162474,1,29,male,Other,1,0,0,4,17,"100,000 - 1 million",0,0,1,Bachelor's and Higher
5f8e4a4789e87f95c3e70350d7d35e1f,0,28,male,Other,0,0,1,20,12,>1 million,1,0,1,Less than Bachelor's
5f6794e8d824f46b1250b733506ea865,0,58,female,General Assembly,1,1,1,10,18,"<100,000",4,3,7,Less than Bachelor's
5eef8ffca528ed379c247038566edeed,1,29,female,General Assembly,1,0,1,15,24,>1 million,4,0,4,Bachelor's and Higher
5ea98507828f7cd8171923b8ad1d3597,0,36,male,Other,0,0,0,4,12,"100,000 - 1 million",2,0,7,Bachelor's and Higher
5e52b7060ea58fa9daab9ffdd1a69bc3,1,32,,Other,1,1,1,10,12,"100,000 - 1 million",3,0,9,Bachelor's and Higher
5e47e036bfa74bcca3e89ae1b14cff95,0,40,male,Other,1,1,0,10,4,>1 million,3,1,2,Bachelor's and Higher
5e38bd187a75cc6cf1edec8451e9e56c,0,24,female,Hackbright Academy,0,1,1,30,6,>1 million,0,0,1,Bachelor's and Higher
5e23cb7ca87067cdf4d17517ce3dcc95,0,31,male,General Assembly,0,0,1,60,3,>1 million,0,0,3,Bachelor's and Higher
5df64ea5a2e1badb8df2088e15eb9919,1,25,male,Other,1,0,1,10,12,>1 million,1,0,7,Bachelor's and Higher
5dc52805a47f7a8424b9d54cfb1b1051,0,24,male,App Academy,1,0,1,2,24,"<100,000",1,0,1,Bachelor's and Higher
5da1a99be0510bb5bccdc3b2f197e647,0,30,female,Other,1,0,1,40,13,"<100,000",1,0,6,Bachelor's and Higher
5d265f88697acf128417fc31963ee298,0,25,male,Other,0,0,1,60,24,"<100,000",0,2,2,Less than Bachelor's
5cf1ffc569cf2eb33ab02f910a7041b1,1,24,female,Prime Digital Academy,1,0,1,10,8,,1,1,6,Less than Bachelor's
5c8c02368f6669a565c5bde6b7f0f586,1,,female,The Iron Yard,1,0,1,25,18,>1 million,7,3,5,Bachelor's and Higher
5bea7f8defe70e4029beb9d473c32c7b,0,,male,Other,0,0,1,15,36,>1 million,1,1,1,Less than Bachelor's
5bdaee10237b16f4df28ace5cefd7c7b,1,35,male,Other,1,1,1,25,21,"100,000 - 1 million",1,1,4,Bachelor's and Higher
5ba8928abc4aaa23eb4742d159a49b95,0,27,male,Dev Bootcamp,1,0,1,10,18,>1 million,3,3,9,Less than Bachelor's
5ba7e352495068dfa93401ec0988e441,0,33,male,Other,0,0,1,60,3,>1 million,1,1,2,Bachelor's and Higher
5ad64f68e3471ef0e7b5f0f68b15baba,0,19,male,Other,0,1,1,60,24,"100,000 - 1 million",2,1,5,Less than Bachelor's
5a838a2f3592813df35f22dbebac5ac2,1,34,female,Hack Reactor,1,0,1,3,28,>1 million,3,1,2,Bachelor's and Higher
59e0e6d51ea99a66b4e32820251df52d,0,22,female,Hack Reactor,0,0,1,60,2,"100,000 - 1 million",0,0,2,Bachelor's and Higher
599f79098346dcee2e5a6ef8e0d6ffa9,1,22,male,Other,1,1,1,5,5,>1 million,2,0,5,Less than Bachelor's
597d5aad65e9c7a24671b12bc1d3d30e,0,,,Other,1,0,0,30,12,,5,2,5,
597057ac68644346e05fa0467d26956d,1,22,female,Flatiron School,1,0,1,20,33,>1 million,4,4,6,Less than Bachelor's
590d02e87639c6c5d17eff372fe950b8,0,29,male,Other,0,1,1,12,5,>1 million,0,0,3,Bachelor's and Higher
58d3ee16d0d76b91bee4cbb5585863fe,1,29,female,App Academy,1,0,1,10,12,>1 million,2,0,5,Bachelor's and Higher
573aa625aeeeb90a48877e8fa085f27a,1,53,female,Hack Reactor,1,1,1,28,10,>1 million,4,0,4,Bachelor's and Higher
573535340383a1392fe66be3d1e1adda,1,24,female,Other,1,0,1,0,20,>1 million,2,0,1,Bachelor's and Higher
5724081d14c63e8a8e497c986af9524c,1,27,female,Hackbright Academy,1,0,1,5,36,"100,000 - 1 million",3,0,3,Bachelor's and Higher
5645c8cb7477433d54e843af0cc6d0a2,1,32,male,Other,1,0,1,20,24,"100,000 - 1 million",2,2,8,Bachelor's and Higher
562eec64e4686dbbf62d8c76ad8ff21e,1,23,female,Other,1,0,0,,25,>1 million,6,2,2,Bachelor's and Higher
55cf431e8e99526eb1675665bd8d06ac,1,30,female,Other,1,1,0,10,15,"100,000 - 1 million",1,2,4,Less than Bachelor's
55abb729912a08e0ea1e8271da88e20b,1,27,female,Other,1,0,0,12,24,"100,000 - 1 million",5,1,4,Bachelor's and Higher
55a35632482dd1e36de09711eb142459,0,31,female,Other,0,0,1,50,2,"100,000 - 1 million",1,1,3,Bachelor's and Higher
559ede21eb1e8e0b14774f5fb1da9cf6,1,28,female,Dev Bootcamp,1,1,1,50,18,>1 million,4,0,3,Bachelor's and Higher
559b640f199f406e232ad12ed9e7fe5a,1,29,male,Other,1,0,1,3,24,>1 million,1,0,7,Bachelor's and Higher
55814752d2b7408341fbc7e27b5bcef9,1,,,Other,1,0,1,40,12,,1,0,5,
55542227bfe63124b94af09010aadc0a,1,26,female,App Academy,1,0,1,10,18,>1 million,1,0,1,Bachelor's and Higher
5516003c6eda8fead257b3edf8d22b8b,1,30,female,General Assembly,0,0,1,50,9,>1 million,1,1,2,Bachelor's and Higher
54975d2dea778871f540a742e38fae2b,1,28,female,Other,1,0,1,4,2,"100,000 - 1 million",4,1,4,Less than Bachelor's
544842d93d5435b226af0840e9c8db60,0,19,female,Flatiron School,0,0,1,10,4,>1 million,4,0,1,Less than Bachelor's
5406d678629d043cb09b697ad9defb0d,1,31,female,Flatiron School,1,0,1,20,14,>1 million,4,1,4,Bachelor's and Higher
5314200de6a2b528ea37e8ae3c32c2e8,0,33,female,Other,0,1,1,50,6,"100,000 - 1 million",4,1,2,Less than Bachelor's
525b284e53e79fd4cf581449ddeb5395,0,36,female,Other,1,0,0,20,12,>1 million,1,1,4,Bachelor's and Higher
519cdfd378e130ec7ef69ac84851f551,0,41,male,Other,0,0,1,30,1,>1 million,1,3,5,Less than Bachelor's
519036f1cdf260bdce009f937392ed5d,1,20,male,Other,0,1,1,20,9,"<100,000",1,1,1,Bachelor's and Higher
518b13aca1550614e12f8cddcd2c9579,0,,,The Iron Yard,1,0,1,30,12,,2,1,2,
5121841d63be24071cf62391ee0f7943,0,54,male,Other,1,0,1,40,36,"<100,000",0,0,4,Bachelor's and Higher
50e213f6ae9b9c34d9d451cb1c67feb6,0,24,female,Other,1,0,1,40,32,>1 million,1,0,2,Bachelor's and Higher
50aaca1649054f10fc4e2fad152accda,0,40,male,Other,1,0,1,10,12,>1 million,1,1,1,Less than Bachelor's
5079524fb13fba8bcc27d4e15291929d,0,28,male,The Iron Yard,0,1,1,50,2,"100,000 - 1 million",3,3,5,Bachelor's and Higher
505a3ca7049a0be920dd7a1816edd679,0,25,male,Other,0,0,1,20,5,>1 million,0,0,3,Less than Bachelor's
4f8555fc7ed65bcf9383dccb3990822e,1,22,male,Dev Bootcamp,1,0,1,8,15,>1 million,2,0,5,Less than Bachelor's
4ee10c8dd82cf739ba97e697d9d4030f,0,26,male,Other,1,0,1,40,3,"100,000 - 1 million",1,0,3,Bachelor's and Higher
4edaf9844dbee0a193c2672cb6a353d1,0,,female,Other,0,0,1,40,6,"<100,000",1,0,6,Less than Bachelor's
4ed6858d9cc248e5832ff5881565dd23,0,27,female,Other,1,0,1,5,24,"<100,000",6,1,7,Bachelor's and Higher
4eb8148f593c5c7ccb7f04d1a776c57f,1,60,male,Other,1,0,0,2,24,>1 million,2,0,2,Less than Bachelor's
4e938baf718fff84bc419f04ce368c89,0,26,female,Other,0,0,1,72,3,"100,000 - 1 million",1,0,3,Bachelor's and Higher
4e9229a1863e20659fa83b71418052c9,0,23,male,Other,0,0,0,5,10,>1 million,1,1,1,Bachelor's and Higher
4e7e4d56846b72b78459a1f40f4091c2,1,23,male,App Academy,1,0,1,1,36,"100,000 - 1 million",1,0,1,Bachelor's and Higher
4e56692c1a67b388763b03c44080986c,0,20,male,Other,0,0,1,56,12,"100,000 - 1 million",1,1,1,Less than Bachelor's
4dfc59d77d00d54d7b4dc6068eb179d6,1,25,male,Hack Reactor,1,0,1,10,24,"100,000 - 1 million",0,2,5,Bachelor's and Higher
4de6d652d41e23ddfbbe2b8f81a6f968,1,,,Other,1,0,1,40,6,,5,0,3,
4d76dbb05aa7db348d3e36c5b00f8203,0,24,female,Other,0,0,1,20,1,>1 million,0,0,7,Bachelor's and Higher
4d696e130765a133bea2678160d5a585,0,30,male,Other,0,0,1,60,5,>1 million,0,0,1,Less than Bachelor's
4d3a59008cee3c0ce7521d10d5b186dc,1,23,male,Flatiron School,1,0,1,40,15,>1 million,2,1,1,Less than Bachelor's
4d10a112e02d27ebeae41a74c895b35f,1,27,male,Other,1,0,1,20,9,"<100,000",1,0,9,Bachelor's and Higher
4cf0e0021a1e759c42368692731edc41,0,36,male,Turing,0,1,1,80,10,>1 million,0,0,1,Bachelor's and Higher
4c50ced230796fa399b25710109c3e0a,0,27,female,General Assembly,1,0,1,20,5,>1 million,5,0,8,Bachelor's and Higher
4bcaabf2d35e08100ea306fe521a4670,0,27,male,Flatiron School,1,0,0,70,30,>1 million,1,1,0,Less than Bachelor's
4bc8ca2726762b32e76c0494e8002fa1,1,30,female,Hackbright Academy,1,0,1,40,15,>1 million,4,0,2,Bachelor's and Higher
4b9f760c36a66652f77f0addb9d5ff29,0,49,male,The Iron Yard,0,0,1,50,8,"100,000 - 1 million",1,0,4,Bachelor's and Higher
4b4fbaf1c555b087547c5e8ddb470c55,1,34,male,The Iron Yard,1,0,1,5,15,"100,000 - 1 million",1,1,3,Less than Bachelor's
4a7bee294c337f15e1e33e75f71896a6,0,26,male,Other,1,0,0,30,27,"100,000 - 1 million",4,0,6,Bachelor's and Higher
4a2868b5a16a7aa6fa95e32a226a7891,1,28,female,Dev Bootcamp,1,1,1,40,18,>1 million,2,0,1,Less than Bachelor's
49f3b0339a3d6a091472fd73e1f7a6ab,0,,,Other,0,0,1,10,4,,0,0,1,
49e22b70c82c01a589672409293f4847,1,28,male,Prime Digital Academy,1,0,1,20,36,"<100,000",4,2,6,Less than Bachelor's
49b61fd4479c620732e8867b16b1c622,0,28,male,Other,0,1,1,25,4,>1 million,0,1,4,Bachelor's and Higher
49a58557097dde82b11842b681284925,0,52,female,Other,0,0,1,40,5,"100,000 - 1 million",0,0,3,Less than Bachelor's
49770299bb5abf4b0cd317089d73bcf5,1,31,female,Dev Bootcamp,1,1,1,10,12,,2,0,2,Bachelor's and Higher
48ebe2608df6830b2cacdccf6b8c97dc,0,26,male,Other,1,1,1,50,3,>1 million,1,1,2,Less than Bachelor's
48bf2d0066a17f2853d51d4e84cbeefd,0,28,female,Flatiron School,0,1,1,85,2,>1 million,0,0,4,Bachelor's and Higher
48b04b18cb33f37a3abfbd43cd0e82a9,1,,,Other,1,0,1,10,3,,1,0,3,
486bd1a09d251b779d781ebdb5c0831b,1,25,male,Other,1,0,1,100,22,"<100,000",1,1,2,Bachelor's and Higher
47de364532d46d82bdc870751ddfa80b,0,30,male,Other,1,0,1,40,30,>1 million,0,0,3,Bachelor's and Higher
47b8ed7c1677529a67a9febcaa08b241,0,48,female,Other,1,0,1,20,36,>1 million,1,0,2,Bachelor's and Higher
47b80efd743d83d917742d2d5f017654,0,35,male,Other,1,0,0,30,6,>1 million,2,0,2,Bachelor's and Higher
4797e395dc382c4b60fbbae1729cd23a,0,,,Other,1,0,0,30,13,,2,3,3,Bachelor's and Higher
46f2f95efcf951b0ff94e33ff065f9bd,0,30,male,Other,1,0,1,6,36,"100,000 - 1 million",0,0,2,Bachelor's and Higher
